PING 10.0.0.3 (10.0.0.3) 56(84) bytes of data.
64 bytes from 10.0.0.3: icmp_seq=356 ttl=64 time=0.190 ms
64 bytes from 10.0.0.3: icmp_seq=357 ttl=64 time=2.82 ms
64 bytes from 10.0.0.3: icmp_seq=358 ttl=64 time=0.258 ms
64 bytes from 10.0.0.3: icmp_seq=359 ttl=64 time=0.655 ms
64 bytes from 10.0.0.3: icmp_seq=360 ttl=64 time=0.425 ms
64 bytes from 10.0.0.3: icmp_seq=361 ttl=64 time=0.595 ms
64 bytes from 10.0.0.3: icmp_seq=362 ttl=64 time=0.490 ms
64 bytes from 10.0.0.3: icmp_seq=363 ttl=64 time=0.615 ms
64 bytes from 10.0.0.3: icmp_seq=364 ttl=64 time=0.376 ms
64 bytes from 10.0.0.3: icmp_seq=365 ttl=64 time=0.422 ms
64 bytes from 10.0.0.3: icmp_seq=366 ttl=64 time=0.260 ms
64 bytes from 10.0.0.3: icmp_seq=367 ttl=64 time=0.378 ms
64 bytes from 10.0.0.3: icmp_seq=368 ttl=64 time=0.254 ms
64 bytes from 10.0.0.3: icmp_seq=369 ttl=64 time=0.246 ms
64 bytes from 10.0.0.3: icmp_seq=370 ttl=64 time=1.14 ms
64 bytes from 10.0.0.3: icmp_seq=371 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=372 ttl=64 time=0.151 ms
64 bytes from 10.0.0.3: icmp_seq=373 ttl=64 time=0.254 ms
64 bytes from 10.0.0.3: icmp_seq=374 ttl=64 time=0.174 ms
64 bytes from 10.0.0.3: icmp_seq=375 ttl=64 time=0.196 ms
64 bytes from 10.0.0.3: icmp_seq=376 ttl=64 time=0.551 ms
64 bytes from 10.0.0.3: icmp_seq=377 ttl=64 time=0.198 ms
64 bytes from 10.0.0.3: icmp_seq=378 ttl=64 time=0.226 ms
64 bytes from 10.0.0.3: icmp_seq=379 ttl=64 time=0.203 ms
64 bytes from 10.0.0.3: icmp_seq=380 ttl=64 time=0.643 ms
64 bytes from 10.0.0.3: icmp_seq=381 ttl=64 time=0.275 ms
64 bytes from 10.0.0.3: icmp_seq=382 ttl=64 time=0.744 ms
64 bytes from 10.0.0.3: icmp_seq=383 ttl=64 time=0.238 ms
64 bytes from 10.0.0.3: icmp_seq=384 ttl=64 time=0.346 ms
64 bytes from 10.0.0.3: icmp_seq=385 ttl=64 time=0.261 ms
64 bytes from 10.0.0.3: icmp_seq=386 ttl=64 time=0.209 ms
64 bytes from 10.0.0.3: icmp_seq=387 ttl=64 time=0.234 ms
64 bytes from 10.0.0.3: icmp_seq=388 ttl=64 time=0.233 ms
64 bytes from 10.0.0.3: icmp_seq=389 ttl=64 time=0.149 ms
64 bytes from 10.0.0.3: icmp_seq=390 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=391 ttl=64 time=0.180 ms
64 bytes from 10.0.0.3: icmp_seq=392 ttl=64 time=1.86 ms
64 bytes from 10.0.0.3: icmp_seq=393 ttl=64 time=0.143 ms
64 bytes from 10.0.0.3: icmp_seq=394 ttl=64 time=0.395 ms
64 bytes from 10.0.0.3: icmp_seq=395 ttl=64 time=0.277 ms
64 bytes from 10.0.0.3: icmp_seq=396 ttl=64 time=0.156 ms
64 bytes from 10.0.0.3: icmp_seq=397 ttl=64 time=0.147 ms
64 bytes from 10.0.0.3: icmp_seq=398 ttl=64 time=0.152 ms
64 bytes from 10.0.0.3: icmp_seq=399 ttl=64 time=0.287 ms
64 bytes from 10.0.0.3: icmp_seq=400 ttl=64 time=0.228 ms
64 bytes from 10.0.0.3: icmp_seq=401 ttl=64 time=0.164 ms
64 bytes from 10.0.0.3: icmp_seq=402 ttl=64 time=0.421 ms
64 bytes from 10.0.0.3: icmp_seq=403 ttl=64 time=0.324 ms
64 bytes from 10.0.0.3: icmp_seq=404 ttl=64 time=0.257 ms
64 bytes from 10.0.0.3: icmp_seq=405 ttl=64 time=0.299 ms
64 bytes from 10.0.0.3: icmp_seq=406 ttl=64 time=0.218 ms
64 bytes from 10.0.0.3: icmp_seq=407 ttl=64 time=0.700 ms
64 bytes from 10.0.0.3: icmp_seq=408 ttl=64 time=0.585 ms
64 bytes from 10.0.0.3: icmp_seq=409 ttl=64 time=0.164 ms
64 bytes from 10.0.0.3: icmp_seq=410 ttl=64 time=0.528 ms
64 bytes from 10.0.0.3: icmp_seq=411 ttl=64 time=0.233 ms
64 bytes from 10.0.0.3: icmp_seq=412 ttl=64 time=0.420 ms
64 bytes from 10.0.0.3: icmp_seq=413 ttl=64 time=0.338 ms
64 bytes from 10.0.0.3: icmp_seq=414 ttl=64 time=3.37 ms
64 bytes from 10.0.0.3: icmp_seq=415 ttl=64 time=0.277 ms
64 bytes from 10.0.0.3: icmp_seq=416 ttl=64 time=0.417 ms
64 bytes from 10.0.0.3: icmp_seq=417 ttl=64 time=0.271 ms
64 bytes from 10.0.0.3: icmp_seq=418 ttl=64 time=0.325 ms
64 bytes from 10.0.0.3: icmp_seq=419 ttl=64 time=0.244 ms
64 bytes from 10.0.0.3: icmp_seq=420 ttl=64 time=0.273 ms
64 bytes from 10.0.0.3: icmp_seq=421 ttl=64 time=0.221 ms
64 bytes from 10.0.0.3: icmp_seq=422 ttl=64 time=0.238 ms
64 bytes from 10.0.0.3: icmp_seq=423 ttl=64 time=0.206 ms
64 bytes from 10.0.0.3: icmp_seq=424 ttl=64 time=0.278 ms
64 bytes from 10.0.0.3: icmp_seq=425 ttl=64 time=0.178 ms
64 bytes from 10.0.0.3: icmp_seq=426 ttl=64 time=0.291 ms
64 bytes from 10.0.0.3: icmp_seq=427 ttl=64 time=0.281 ms
64 bytes from 10.0.0.3: icmp_seq=428 ttl=64 time=0.251 ms
64 bytes from 10.0.0.3: icmp_seq=429 ttl=64 time=0.285 ms
64 bytes from 10.0.0.3: icmp_seq=430 ttl=64 time=0.388 ms
64 bytes from 10.0.0.3: icmp_seq=431 ttl=64 time=0.152 ms
64 bytes from 10.0.0.3: icmp_seq=432 ttl=64 time=0.226 ms
64 bytes from 10.0.0.3: icmp_seq=433 ttl=64 time=0.220 ms
64 bytes from 10.0.0.3: icmp_seq=434 ttl=64 time=0.347 ms
64 bytes from 10.0.0.3: icmp_seq=435 ttl=64 time=3.44 ms
64 bytes from 10.0.0.3: icmp_seq=436 ttl=64 time=0.139 ms
64 bytes from 10.0.0.3: icmp_seq=437 ttl=64 time=0.148 ms
64 bytes from 10.0.0.3: icmp_seq=438 ttl=64 time=0.275 ms
64 bytes from 10.0.0.3: icmp_seq=439 ttl=64 time=0.206 ms
64 bytes from 10.0.0.3: icmp_seq=440 ttl=64 time=0.270 ms
64 bytes from 10.0.0.3: icmp_seq=441 ttl=64 time=0.213 ms
64 bytes from 10.0.0.3: icmp_seq=442 ttl=64 time=0.190 ms
64 bytes from 10.0.0.3: icmp_seq=443 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=444 ttl=64 time=0.223 ms
64 bytes from 10.0.0.3: icmp_seq=445 ttl=64 time=0.370 ms
64 bytes from 10.0.0.3: icmp_seq=446 ttl=64 time=0.131 ms
64 bytes from 10.0.0.3: icmp_seq=447 ttl=64 time=0.280 ms
64 bytes from 10.0.0.3: icmp_seq=448 ttl=64 time=0.205 ms
64 bytes from 10.0.0.3: icmp_seq=449 ttl=64 time=0.165 ms
64 bytes from 10.0.0.3: icmp_seq=450 ttl=64 time=0.227 ms
64 bytes from 10.0.0.3: icmp_seq=451 ttl=64 time=0.234 ms
64 bytes from 10.0.0.3: icmp_seq=452 ttl=64 time=0.194 ms
64 bytes from 10.0.0.3: icmp_seq=453 ttl=64 time=0.254 ms
64 bytes from 10.0.0.3: icmp_seq=454 ttl=64 time=0.159 ms
64 bytes from 10.0.0.3: icmp_seq=455 ttl=64 time=0.190 ms
64 bytes from 10.0.0.3: icmp_seq=456 ttl=64 time=0.172 ms
64 bytes from 10.0.0.3: icmp_seq=457 ttl=64 time=0.586 ms
64 bytes from 10.0.0.3: icmp_seq=458 ttl=64 time=0.392 ms
64 bytes from 10.0.0.3: icmp_seq=459 ttl=64 time=1.53 ms
64 bytes from 10.0.0.3: icmp_seq=460 ttl=64 time=0.433 ms
64 bytes from 10.0.0.3: icmp_seq=461 ttl=64 time=0.414 ms
64 bytes from 10.0.0.3: icmp_seq=462 ttl=64 time=0.392 ms
64 bytes from 10.0.0.3: icmp_seq=463 ttl=64 time=0.290 ms
64 bytes from 10.0.0.3: icmp_seq=464 ttl=64 time=0.340 ms
64 bytes from 10.0.0.3: icmp_seq=465 ttl=64 time=0.584 ms
64 bytes from 10.0.0.3: icmp_seq=466 ttl=64 time=0.399 ms
64 bytes from 10.0.0.3: icmp_seq=467 ttl=64 time=0.286 ms
64 bytes from 10.0.0.3: icmp_seq=468 ttl=64 time=0.225 ms
64 bytes from 10.0.0.3: icmp_seq=469 ttl=64 time=0.994 ms
64 bytes from 10.0.0.3: icmp_seq=470 ttl=64 time=0.257 ms
64 bytes from 10.0.0.3: icmp_seq=471 ttl=64 time=1.60 ms
64 bytes from 10.0.0.3: icmp_seq=472 ttl=64 time=1.09 ms
64 bytes from 10.0.0.3: icmp_seq=473 ttl=64 time=0.161 ms
64 bytes from 10.0.0.3: icmp_seq=474 ttl=64 time=0.168 ms
64 bytes from 10.0.0.3: icmp_seq=475 ttl=64 time=0.203 ms
64 bytes from 10.0.0.3: icmp_seq=476 ttl=64 time=0.194 ms
64 bytes from 10.0.0.3: icmp_seq=477 ttl=64 time=0.187 ms
64 bytes from 10.0.0.3: icmp_seq=478 ttl=64 time=0.446 ms
64 bytes from 10.0.0.3: icmp_seq=479 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=480 ttl=64 time=0.591 ms
64 bytes from 10.0.0.3: icmp_seq=481 ttl=64 time=0.208 ms
64 bytes from 10.0.0.3: icmp_seq=482 ttl=64 time=0.195 ms
64 bytes from 10.0.0.3: icmp_seq=483 ttl=64 time=0.146 ms
64 bytes from 10.0.0.3: icmp_seq=484 ttl=64 time=0.283 ms
64 bytes from 10.0.0.3: icmp_seq=485 ttl=64 time=0.149 ms
64 bytes from 10.0.0.3: icmp_seq=486 ttl=64 time=0.155 ms
64 bytes from 10.0.0.3: icmp_seq=487 ttl=64 time=0.178 ms
64 bytes from 10.0.0.3: icmp_seq=488 ttl=64 time=0.158 ms
64 bytes from 10.0.0.3: icmp_seq=489 ttl=64 time=0.647 ms
64 bytes from 10.0.0.3: icmp_seq=490 ttl=64 time=0.181 ms
64 bytes from 10.0.0.3: icmp_seq=491 ttl=64 time=0.464 ms
64 bytes from 10.0.0.3: icmp_seq=492 ttl=64 time=0.169 ms
64 bytes from 10.0.0.3: icmp_seq=493 ttl=64 time=0.136 ms
64 bytes from 10.0.0.3: icmp_seq=494 ttl=64 time=0.137 ms
64 bytes from 10.0.0.3: icmp_seq=495 ttl=64 time=0.139 ms
64 bytes from 10.0.0.3: icmp_seq=496 ttl=64 time=0.146 ms
64 bytes from 10.0.0.3: icmp_seq=497 ttl=64 time=0.144 ms
64 bytes from 10.0.0.3: icmp_seq=498 ttl=64 time=0.181 ms
64 bytes from 10.0.0.3: icmp_seq=499 ttl=64 time=0.128 ms
64 bytes from 10.0.0.3: icmp_seq=500 ttl=64 time=1.97 ms
64 bytes from 10.0.0.3: icmp_seq=501 ttl=64 time=0.176 ms
64 bytes from 10.0.0.3: icmp_seq=502 ttl=64 time=0.270 ms
64 bytes from 10.0.0.3: icmp_seq=503 ttl=64 time=0.187 ms
64 bytes from 10.0.0.3: icmp_seq=504 ttl=64 time=0.207 ms
64 bytes from 10.0.0.3: icmp_seq=505 ttl=64 time=0.215 ms
64 bytes from 10.0.0.3: icmp_seq=506 ttl=64 time=0.144 ms
64 bytes from 10.0.0.3: icmp_seq=507 ttl=64 time=0.140 ms
64 bytes from 10.0.0.3: icmp_seq=508 ttl=64 time=0.175 ms
64 bytes from 10.0.0.3: icmp_seq=509 ttl=64 time=0.288 ms
64 bytes from 10.0.0.3: icmp_seq=510 ttl=64 time=0.133 ms
64 bytes from 10.0.0.3: icmp_seq=511 ttl=64 time=0.211 ms
64 bytes from 10.0.0.3: icmp_seq=512 ttl=64 time=0.165 ms
64 bytes from 10.0.0.3: icmp_seq=513 ttl=64 time=0.151 ms
64 bytes from 10.0.0.3: icmp_seq=514 ttl=64 time=0.165 ms
64 bytes from 10.0.0.3: icmp_seq=515 ttl=64 time=0.269 ms
64 bytes from 10.0.0.3: icmp_seq=516 ttl=64 time=0.227 ms
64 bytes from 10.0.0.3: icmp_seq=517 ttl=64 time=0.258 ms
64 bytes from 10.0.0.3: icmp_seq=518 ttl=64 time=0.211 ms
64 bytes from 10.0.0.3: icmp_seq=519 ttl=64 time=0.167 ms
64 bytes from 10.0.0.3: icmp_seq=520 ttl=64 time=0.178 ms
64 bytes from 10.0.0.3: icmp_seq=521 ttl=64 time=0.270 ms
64 bytes from 10.0.0.3: icmp_seq=522 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=523 ttl=64 time=0.189 ms
64 bytes from 10.0.0.3: icmp_seq=524 ttl=64 time=0.210 ms
64 bytes from 10.0.0.3: icmp_seq=525 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=526 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=527 ttl=64 time=0.247 ms
64 bytes from 10.0.0.3: icmp_seq=528 ttl=64 time=3.79 ms
64 bytes from 10.0.0.3: icmp_seq=529 ttl=64 time=0.209 ms
64 bytes from 10.0.0.3: icmp_seq=530 ttl=64 time=0.346 ms
64 bytes from 10.0.0.3: icmp_seq=531 ttl=64 time=0.374 ms
64 bytes from 10.0.0.3: icmp_seq=532 ttl=64 time=0.403 ms
64 bytes from 10.0.0.3: icmp_seq=533 ttl=64 time=0.454 ms
64 bytes from 10.0.0.3: icmp_seq=534 ttl=64 time=0.298 ms
64 bytes from 10.0.0.3: icmp_seq=535 ttl=64 time=0.691 ms
64 bytes from 10.0.0.3: icmp_seq=536 ttl=64 time=0.282 ms
64 bytes from 10.0.0.3: icmp_seq=537 ttl=64 time=0.330 ms
64 bytes from 10.0.0.3: icmp_seq=538 ttl=64 time=0.496 ms
64 bytes from 10.0.0.3: icmp_seq=539 ttl=64 time=0.312 ms
64 bytes from 10.0.0.3: icmp_seq=540 ttl=64 time=1.05 ms
64 bytes from 10.0.0.3: icmp_seq=541 ttl=64 time=0.160 ms
64 bytes from 10.0.0.3: icmp_seq=542 ttl=64 time=0.208 ms
64 bytes from 10.0.0.3: icmp_seq=543 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=544 ttl=64 time=0.172 ms
64 bytes from 10.0.0.3: icmp_seq=545 ttl=64 time=0.270 ms
64 bytes from 10.0.0.3: icmp_seq=546 ttl=64 time=0.241 ms
64 bytes from 10.0.0.3: icmp_seq=547 ttl=64 time=0.196 ms
64 bytes from 10.0.0.3: icmp_seq=548 ttl=64 time=0.222 ms
64 bytes from 10.0.0.3: icmp_seq=549 ttl=64 time=0.163 ms
64 bytes from 10.0.0.3: icmp_seq=550 ttl=64 time=0.176 ms
64 bytes from 10.0.0.3: icmp_seq=551 ttl=64 time=0.708 ms
64 bytes from 10.0.0.3: icmp_seq=552 ttl=64 time=0.452 ms
64 bytes from 10.0.0.3: icmp_seq=553 ttl=64 time=1.19 ms
64 bytes from 10.0.0.3: icmp_seq=554 ttl=64 time=0.345 ms
64 bytes from 10.0.0.3: icmp_seq=555 ttl=64 time=0.334 ms
64 bytes from 10.0.0.3: icmp_seq=556 ttl=64 time=0.412 ms
64 bytes from 10.0.0.3: icmp_seq=557 ttl=64 time=0.420 ms
64 bytes from 10.0.0.3: icmp_seq=558 ttl=64 time=0.337 ms
64 bytes from 10.0.0.3: icmp_seq=559 ttl=64 time=2.89 ms
64 bytes from 10.0.0.3: icmp_seq=560 ttl=64 time=0.295 ms
64 bytes from 10.0.0.3: icmp_seq=561 ttl=64 time=0.327 ms
64 bytes from 10.0.0.3: icmp_seq=562 ttl=64 time=0.325 ms
64 bytes from 10.0.0.3: icmp_seq=563 ttl=64 time=0.252 ms
64 bytes from 10.0.0.3: icmp_seq=564 ttl=64 time=0.142 ms
64 bytes from 10.0.0.3: icmp_seq=565 ttl=64 time=0.180 ms
64 bytes from 10.0.0.3: icmp_seq=566 ttl=64 time=0.136 ms
64 bytes from 10.0.0.3: icmp_seq=567 ttl=64 time=0.181 ms
64 bytes from 10.0.0.3: icmp_seq=568 ttl=64 time=0.277 ms
64 bytes from 10.0.0.3: icmp_seq=569 ttl=64 time=0.156 ms
64 bytes from 10.0.0.3: icmp_seq=570 ttl=64 time=0.462 ms
64 bytes from 10.0.0.3: icmp_seq=571 ttl=64 time=0.412 ms
64 bytes from 10.0.0.3: icmp_seq=572 ttl=64 time=0.346 ms
64 bytes from 10.0.0.3: icmp_seq=573 ttl=64 time=0.189 ms
64 bytes from 10.0.0.3: icmp_seq=574 ttl=64 time=0.153 ms
64 bytes from 10.0.0.3: icmp_seq=575 ttl=64 time=0.542 ms
64 bytes from 10.0.0.3: icmp_seq=576 ttl=64 time=2.95 ms
64 bytes from 10.0.0.3: icmp_seq=577 ttl=64 time=0.282 ms
64 bytes from 10.0.0.3: icmp_seq=578 ttl=64 time=0.445 ms
64 bytes from 10.0.0.3: icmp_seq=579 ttl=64 time=0.151 ms
64 bytes from 10.0.0.3: icmp_seq=580 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=581 ttl=64 time=0.256 ms
64 bytes from 10.0.0.3: icmp_seq=582 ttl=64 time=0.173 ms
64 bytes from 10.0.0.3: icmp_seq=583 ttl=64 time=0.192 ms
64 bytes from 10.0.0.3: icmp_seq=584 ttl=64 time=0.156 ms
64 bytes from 10.0.0.3: icmp_seq=585 ttl=64 time=0.373 ms
64 bytes from 10.0.0.3: icmp_seq=586 ttl=64 time=0.342 ms
64 bytes from 10.0.0.3: icmp_seq=587 ttl=64 time=0.401 ms
64 bytes from 10.0.0.3: icmp_seq=588 ttl=64 time=0.280 ms
64 bytes from 10.0.0.3: icmp_seq=589 ttl=64 time=0.325 ms
64 bytes from 10.0.0.3: icmp_seq=590 ttl=64 time=0.217 ms
64 bytes from 10.0.0.3: icmp_seq=591 ttl=64 time=0.234 ms
64 bytes from 10.0.0.3: icmp_seq=592 ttl=64 time=0.330 ms
64 bytes from 10.0.0.3: icmp_seq=593 ttl=64 time=2.41 ms
64 bytes from 10.0.0.3: icmp_seq=594 ttl=64 time=0.737 ms
64 bytes from 10.0.0.3: icmp_seq=595 ttl=64 time=0.582 ms
64 bytes from 10.0.0.3: icmp_seq=596 ttl=64 time=0.240 ms
64 bytes from 10.0.0.3: icmp_seq=597 ttl=64 time=0.463 ms
64 bytes from 10.0.0.3: icmp_seq=598 ttl=64 time=1.02 ms
64 bytes from 10.0.0.3: icmp_seq=599 ttl=64 time=0.630 ms
64 bytes from 10.0.0.3: icmp_seq=600 ttl=64 time=0.467 ms
64 bytes from 10.0.0.3: icmp_seq=601 ttl=64 time=0.301 ms
64 bytes from 10.0.0.3: icmp_seq=602 ttl=64 time=0.375 ms
64 bytes from 10.0.0.3: icmp_seq=603 ttl=64 time=0.287 ms
64 bytes from 10.0.0.3: icmp_seq=604 ttl=64 time=0.456 ms
64 bytes from 10.0.0.3: icmp_seq=605 ttl=64 time=0.421 ms
64 bytes from 10.0.0.3: icmp_seq=606 ttl=64 time=0.344 ms
64 bytes from 10.0.0.3: icmp_seq=607 ttl=64 time=0.336 ms
64 bytes from 10.0.0.3: icmp_seq=608 ttl=64 time=0.243 ms
64 bytes from 10.0.0.3: icmp_seq=609 ttl=64 time=0.261 ms
64 bytes from 10.0.0.3: icmp_seq=610 ttl=64 time=1.15 ms
64 bytes from 10.0.0.3: icmp_seq=611 ttl=64 time=0.252 ms
64 bytes from 10.0.0.3: icmp_seq=612 ttl=64 time=2.80 ms
64 bytes from 10.0.0.3: icmp_seq=613 ttl=64 time=0.359 ms
64 bytes from 10.0.0.3: icmp_seq=614 ttl=64 time=0.419 ms
64 bytes from 10.0.0.3: icmp_seq=615 ttl=64 time=0.426 ms
64 bytes from 10.0.0.3: icmp_seq=616 ttl=64 time=0.537 ms
64 bytes from 10.0.0.3: icmp_seq=617 ttl=64 time=0.385 ms
64 bytes from 10.0.0.3: icmp_seq=618 ttl=64 time=0.413 ms
64 bytes from 10.0.0.3: icmp_seq=619 ttl=64 time=0.458 ms
64 bytes from 10.0.0.3: icmp_seq=620 ttl=64 time=0.424 ms
64 bytes from 10.0.0.3: icmp_seq=621 ttl=64 time=0.382 ms
64 bytes from 10.0.0.3: icmp_seq=622 ttl=64 time=0.364 ms
64 bytes from 10.0.0.3: icmp_seq=623 ttl=64 time=1.91 ms
64 bytes from 10.0.0.3: icmp_seq=624 ttl=64 time=0.299 ms
64 bytes from 10.0.0.3: icmp_seq=625 ttl=64 time=0.242 ms
64 bytes from 10.0.0.3: icmp_seq=626 ttl=64 time=0.418 ms
64 bytes from 10.0.0.3: icmp_seq=627 ttl=64 time=0.544 ms
64 bytes from 10.0.0.3: icmp_seq=628 ttl=64 time=0.389 ms
64 bytes from 10.0.0.3: icmp_seq=629 ttl=64 time=0.234 ms
64 bytes from 10.0.0.3: icmp_seq=630 ttl=64 time=0.201 ms
64 bytes from 10.0.0.3: icmp_seq=631 ttl=64 time=0.277 ms
64 bytes from 10.0.0.3: icmp_seq=632 ttl=64 time=0.201 ms
64 bytes from 10.0.0.3: icmp_seq=633 ttl=64 time=0.243 ms
64 bytes from 10.0.0.3: icmp_seq=634 ttl=64 time=0.440 ms
64 bytes from 10.0.0.3: icmp_seq=635 ttl=64 time=0.508 ms
64 bytes from 10.0.0.3: icmp_seq=636 ttl=64 time=2.24 ms
64 bytes from 10.0.0.3: icmp_seq=637 ttl=64 time=0.405 ms
64 bytes from 10.0.0.3: icmp_seq=638 ttl=64 time=0.550 ms
64 bytes from 10.0.0.3: icmp_seq=639 ttl=64 time=0.383 ms
64 bytes from 10.0.0.3: icmp_seq=640 ttl=64 time=0.323 ms
64 bytes from 10.0.0.3: icmp_seq=641 ttl=64 time=0.400 ms
64 bytes from 10.0.0.3: icmp_seq=642 ttl=64 time=0.182 ms
64 bytes from 10.0.0.3: icmp_seq=643 ttl=64 time=0.183 ms
64 bytes from 10.0.0.3: icmp_seq=644 ttl=64 time=0.387 ms
64 bytes from 10.0.0.3: icmp_seq=645 ttl=64 time=0.459 ms
64 bytes from 10.0.0.3: icmp_seq=646 ttl=64 time=0.399 ms
64 bytes from 10.0.0.3: icmp_seq=647 ttl=64 time=0.413 ms
64 bytes from 10.0.0.3: icmp_seq=648 ttl=64 time=0.691 ms
64 bytes from 10.0.0.3: icmp_seq=649 ttl=64 time=0.414 ms
64 bytes from 10.0.0.3: icmp_seq=650 ttl=64 time=0.353 ms
64 bytes from 10.0.0.3: icmp_seq=651 ttl=64 time=1.13 ms
